KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T001106001,T001106002,T001106003,T001106004,T001106005,T001106006
1.13E+10,4,伊奈町,大字大針,0,,,1108,11,21,752,306,18
1.13E+10,4,伊奈町,大字大針,0,,,399,-,3,253,130,13
113010030,2,伊奈町,大字羽貫,0,,,142,1,-,79,58,4
113010040,2,伊奈町,大字小針新宿,0,,,369,6,2,220,132,9
113010050,2,伊奈町,大字小針内宿,0,,,6,-,1,4,1,-
113010060,3,伊奈町,栄,0,,,2428,4,5,1572,809,38
1.13E+10,4,伊奈町,栄一丁目,0,,,334,2,1,217,113,1
1.13E+10,4,伊奈町,栄二丁目,0,,,263,-,-,162,96,5
1.13E+10,4,伊奈町,栄三丁目,0,,,242,-,-,172,68,2
1.13E+10,4,伊奈町,栄四丁目,0,,,558,1,4,358,182,13
1.13E+10,4,伊奈町,栄五丁目,0,,,548,1,-,337,202,8
1.13E+10,4,伊奈町,栄六丁目,0,,,483,-,-,326,148,9
113010070,3,伊奈町,寿,0,,,1749,2,2,1124,596,25
1.13E+10,4,伊奈町,寿一丁目,0,,,700,2,1,448,241,8
1.13E+10,4,伊奈町,寿二丁目,0,,,481,-,1,313,157,10
1.13E+10,4,伊奈町,寿三丁目,0,,,390,-,-,243,143,4
1.13E+10,4,伊奈町,寿四丁目,0,,,151,-,-,100,49,2
1.13E+10,4,伊奈町,寿五丁目,0,,,27,-,-,20,6,1
113010080,3,伊奈町,本町,0,,,1237,1,1,778,423,34
1.13E+10,4,伊奈町,本町一丁目,0,,,483,1,-,301,168,13
1.13E+10,4,伊奈町,本町二丁目,0,,,406,-,1,254,144,7
1.13E+10,4,伊奈町,本町三丁目,0,,,348,-,-,223,111,14
113010090,2,伊奈町,大字小針内宿,0,,,130,-,1,72,49,8
113010100,3,伊奈町,学園,0,,,1052,2,5,775,260,10
1.13E+10,4,伊奈町,学園一丁目,0,,,133,1,-,96,35,1
1.13E+10,4,伊奈町,学園二丁目,0,,,507,1,2,373,125,6
1.13E+10,4,伊奈町,学園三丁目,0,,,298,-,3,218,76,1
1.13E+10,4,伊奈町,学園四丁目,0,,,114,-,-,88,24,2
113010110,3,伊奈町,内宿台,0,,,1584,7,8,1190,362,17
1.13E+10,4,伊奈町,内宿台一丁目,0,,,271,1,3,204,59,4
1.13E+10,4,伊奈町,内宿台二丁目,0,,,378,2,1,273,99,3
1.13E+10,4,伊奈町,内宿台三丁目,0,,,182,-,2,134,44,2
1.13E+10,4,伊奈町,内宿台四丁目,0,,,338,2,2,265,65,4
1.13E+10,4,伊奈町,内宿台五丁目,0,,,315,2,-,235,76,2
1.13E+10,4,伊奈町,内宿台六丁目,0,,,100,-,-,79,19,2
113010120,3,伊奈町,西小針,0,,,1770,5,7,1353,382,23
1.13E+10,4,伊奈町,西小針一丁目,0,,,364,1,1,284,76,2
1.13E+10,4,伊奈町,西小針二丁目,0,,,306,1,2,231,66,6
1.13E+10,4,伊奈町,西小針三丁目,0,,,415,3,2,287,115,8
1.13E+10,4,伊奈町,西小針四丁目,0,,,341,-,1,283,53,4
1.13E+10,4,伊奈町,西小針五丁目,0,,,230,-,1,171,56,2
1.13E+10,4,伊奈町,西小針六丁目,0,,,114,-,-,97,16,1
1.13E+10,4,伊奈町,西小針七丁目,0,,,-,-,-,-,-,-
11324,1,三芳町,,0,,,15014,176,118,9430,4833,457
113240010,3,三芳町,大字上富,0,,,1183,66,44,699,295,79
1.13E+10,4,三芳町,大字上富,0,,,594,26,12,368,155,33
1.13E+10,4,三芳町,大字上富,0,,,195,17,11,124,17,26
1.13E+10,4,三芳町,大字上富,0,,,394,23,21,207,123,20
113240020,2,三芳町,大字北永井,0,,,2486,43,24,1568,761,90
113240030,3,三芳町,大字藤久保,0,,,8935,55,35,5634,2982,229
1.13E+10,4,三芳町,大字藤久保,0,,,1336,4,4,786,497,45
1.13E+10,4,三芳町,大字藤久保,0,,,1485,8,2,964,473,38
1.13E+10,4,三芳町,大字藤久保,0,,,1584,4,10,908,620,42
1.13E+10,4,三芳町,大字藤久保,0,,,1861,29,15,1165,600,52
1.13E+10,4,三芳町,大字藤久保,0,,,1502,8,2,1041,424,27
1.13E+10,4,三芳町,大字藤久保,0,,,1167,2,2,770,368,25
113240040,2,三芳町,みよし台,0,,,878,1,1,462,394,20
113240050,2,三芳町,大字竹間沢,0,,,1532,11,14,1067,401,39
113240060,2,三芳町,竹間沢東,0,,,-,-,-,-,-,-
11326,1,毛呂山町,,0,,,15722,77,79,8935,6567,64
113260010,3,毛呂山町,大字毛呂本郷,0,,,1462,6,1,765,683,7
1.13E+10,4,毛呂山町,大字毛呂本郷,0,,,728,3,1,335,382,7
1.13E+10,4,毛呂山町,大字毛呂本郷,0,,,173,2,-,111,60,-
1.13E+10,4,毛呂山町,大字毛呂本郷,0,,,269,1,-,99,169,-
1.13E+10,4,毛呂山町,大字毛呂本郷,0,,,122,-,-,69,53,-
1.13E+10,4,毛呂山町,大字毛呂本郷,0,,,24,-,-,12,12,-
1.13E+10,4,毛呂山町,大字毛呂本郷,0,,,146,-,-,139,7,-
113260020,2,毛呂山町,大字小田谷,0,,,526,-,4,273,244,5
113260030,3,毛呂山町,大字長瀬,0,,,391,5,8,234,143,1
1.13E+10,4,毛呂山町,大字長瀬,0,,,117,-,-,75,41,1
1.13E+10,4,毛呂山町,大字長瀬,0,,,82,5,5,49,23,-
1.13E+10,4,毛呂山町,大字長瀬,0,,,192,-,3,110,79,-
113260040,3,毛呂山町,大字前久保,0,,,195,4,-,131,58,2
1.13E+10,4,毛呂山町,大字前久保,0,,,102,3,-,73,25,1
1.13E+10,4,毛呂山町,大字前久保,0,,,93,1,-,58,33,1
113260050,2,毛呂山町,大字岩井,0,,,73,-,4,38,31,-
113260060,2,毛呂山町,大字滝ノ入,0,,,231,5,7,135,83,1
113260070,3,毛呂山町,大字阿諏訪,1,,007001;007002,193,3,3,126,60,1
1.13E+10,4,毛呂山町,大字阿諏訪,2,70,,X,X,X,X,X,X
1.13E+10,4,毛呂山町,大字阿諏訪,2,70,,X,X,X,X,X,X
113260080,2,毛呂山町,大字大谷木,0,,,238,1,5,149,82,1
113260090,2,毛呂山町,大字葛貫,0,,,172,8,4,112,47,1
113260100,2,毛呂山町,大字権現堂,0,,,7,-,-,2,5,-
113260110,2,毛呂山町,大字宿谷,0,,,12,-,-,9,3,-
113260120,3,毛呂山町,大字川角,0,,,625,4,6,381,231,3
1.13E+10,4,毛呂山町,大字川角,0,,,542,3,5,334,197,3
1.13E+10,4,毛呂山町,大字川角,0,,,40,-,-,20,20,-
1.13E+10,4,毛呂山町,大字川角,0,,,-,-,-,-,-,-
1.13E+10,4,毛呂山町,大字川角,0,,,43,1,1,27,14,-
113260130,2,毛呂山町,大字苦林,0,,,69,1,-,40,27,1
113260140,2,毛呂山町,大字大類,0,,,107,4,2,86,15,-
113260150,2,毛呂山町,大字西大久保,0,,,323,5,4,212,102,-
113260160,3,毛呂山町,大字市場,0,,,436,3,2,289,139,3
1.13E+10,4,毛呂山町,大字市場,1,,16004,236,3,1,170,60,2
1.13E+10,4,毛呂山町,大字市場,0,,,200,-,1,119,79,1
1.13E+10,4,毛呂山町,大字市場,0,,,-,-,-,-,-,-
1.13E+10,4,毛呂山町,大字市場,2,16001,,X,X,X,X,X,X
113260170,3,毛呂山町,大字下川原,0,,,796,5,6,372,409,4
1.13E+10,4,毛呂山町,大字下川原,0,,,338,4,6,170,156,2
1.13E+10,4,毛呂山町,大字下川原,0,,,346,1,-,133,210,2
1.13E+10,4,毛呂山町,大字下川原,0,,,112,-,-,69,43,-
113260180,3,毛呂山町,大字西戸,0,,,377,2,2,259,110,4
1.13E+10,4,毛呂山町,大字西戸,0,,,143,1,1,91,47,3
1.13E+10,4,毛呂山町,大字西戸,0,,,234,1,1,168,63,1
113260190,2,毛呂山町,大字箕和田,0,,,69,5,1,47,16,-
113260200,3,毛呂山町,大字旭台,0,,,208,2,3,133,68,2
1.13E+10,4,毛呂山町,大字旭台,0,,,118,1,2,83,31,1
1.13E+10,4,毛呂山町,大字旭台,0,,,90,1,1,50,37,1
113260210,3,毛呂山町,目白台,0,,,1053,3,2,805,242,1
1.13E+10,4,毛呂山町,目白台一丁目,0,,,360,-,1,257,101,1
1.13E+10,4,毛呂山町,目白台二丁目,0,,,307,-,1,254,52,-
1.13E+10,4,毛呂山町,目白台三丁目,0,,,238,1,-,182,55,-
1.13E+10,4,毛呂山町,目白台四丁目,0,,,148,2,-,112,34,-
113260220,3,毛呂山町,若山,0,,,1171,1,2,583,575,10
1.13E+10,4,毛呂山町,若山一丁目,0,,,561,-,1,270,286,4
1.13E+10,4,毛呂山町,若山二丁目,0,,,335,-,1,155,173,6
1.13E+10,4,毛呂山町,若山三丁目,0,,,275,1,-,158,116,-
113260230,3,毛呂山町,前久保南,0,,,1947,1,4,956,979,7
1.13E+10,4,毛呂山町,前久保南一丁目,0,,,390,-,1,194,193,2
1.13E+10,4,毛呂山町,前久保南二丁目,0,,,274,1,1,142,130,-
1.13E+10,4,毛呂山町,前久保南三丁目,0,,,603,-,1,303,296,3
1.13E+10,4,毛呂山町,前久保南四丁目,0,,,680,-,1,317,360,2
113260240,3,毛呂山町,中央,0,,,1387,2,2,748,632,3
1.13E+10,4,毛呂山町,中央一丁目,0,,,288,-,1,159,128,-
1.13E+10,4,毛呂山町,中央二丁目,0,,,236,1,-,137,98,-
1.13E+10,4,毛呂山町,中央三丁目,0,,,566,1,1,294,268,2
1.13E+10,4,毛呂山町,中央四丁目,0,,,297,-,-,158,138,1
113260250,3,毛呂山町,南台,0,,,1230,6,2,671,548,3
1.13E+10,4,毛呂山町,南台一丁目,0,,,317,2,-,174,140,1
1.13E+10,4,毛呂山町,南台二丁目,0,,,206,1,1,123,81,-
1.13E+10,4,毛呂山町,南台三丁目,0,,,237,-,1,126,109,1
1.13E+10,4,毛呂山町,南台四丁目,0,,,136,-,-,75,61,-
1.13E+10,4,毛呂山町,南台五丁目,0,,,334,3,-,173,157,1
113260260,3,毛呂山町,岩井西,0,,,1109,-,2,633,473,1
1.13E+10,4,毛呂山町,岩井西一丁目,0,,,373,-,1,246,125,1
1.13E+10,4,毛呂山町,岩井西二丁目,0,,,250,-,-,113,137,-
1.13E+10,4,毛呂山町,岩井西三丁目,0,,,216,-,-,122,94,-
1.13E+10,4,毛呂山町,岩井西四丁目,0,,,130,-,-,72,58,-
1.13E+10,4,毛呂山町,岩井西五丁目,0,,,140,-,1,80,59,-
113260270,3,毛呂山町,平山,0,,,570,1,-,358,210,1
1.13E+10,4,毛呂山町,平山一丁目,0,,,328,1,-,200,127,-
1.13E+10,4,毛呂山町,平山二丁目,0,,,128,-,-,81,46,1
1.13E+10,4,毛呂山町,平山三丁目,0,,,114,-,-,77,37,-
113260280,3,毛呂山町,岩井東,0,,,745,-,3,388,352,2
1.13E+10,4,毛呂山町,岩井東一丁目,0,,,460,-,1,261,197,1
1.13E+10,4,毛呂山町,岩井東二丁目,0,,,285,-,2,127,155,1
11327,1,越生町,,0,,,4578,45,57,2858,1529,89
113270010,3,越生町,大字越生,0,,,689,3,-,398,277,11
1.13E+10,4,越生町,大字越生河原,0,,,65,1,-,43,20,1
1.13E+10,4,越生町,大字越生新宿,0,,,100,1,-,52,46,1
1.13E+10,4,越生町,大字越生上町,0,,,24,-,-,15,9,-
1.13E+10,4,越生町,大字越生仲町,0,,,21,-,-,16,4,1
1.13E+10,4,越生町,大字越生本町,0,,,257,1,-,149,103,4
1.13E+10,4,越生町,大字越生上台,0,,,222,-,-,123,95,4
113270020,3,越生町,越生東,0,,,760,-,2,486,259,13
1.13E+10,4,越生町,越生東一丁目,0,,,89,-,-,50,37,2
1.13E+10,4,越生町,越生東二丁目,0,,,108,-,-,71,35,2
1.13E+10,4,越生町,越生東三丁目,0,,,178,-,-,115,61,2
1.13E+10,4,越生町,越生東四丁目,0,,,119,-,-,65,51,3
1.13E+10,4,越生町,越生東五丁目,0,,,129,-,1,90,37,1
1.13E+10,4,越生町,越生東六丁目,0,,,137,-,1,95,38,3
1.13E+10,4,越生町,越生東七丁目,0,,,-,-,-,-,-,-
113270030,3,越生町,大字上野,0,,,672,8,9,421,212,22
1.13E+10,4,越生町,大字上野上野一,0,,,391,2,2,249,120,18
1.13E+10,4,越生町,大字上野上野二,0,,,213,5,6,130,70,2
1.13E+10,4,越生町,大字上野唐沢,0,,,68,1,1,42,22,2
113270031,3,越生町,上野東,0,,,407,1,2,294,105,5
1.13E+10,4,越生町,上野東一丁目,2,3102,,X,X,X,X,X,X
1.13E+10,4,越生町,上野東二丁目,1,,3101,95,1,1,72,18,3
1.13E+10,4,越生町,上野東三丁目,0,,,153,-,-,99,53,1
1.13E+10,4,越生町,上野東四丁目,0,,,159,-,1,123,34,1
1.13E+10,4,越生町,上野東五丁目,0,,,-,-,-,-,-,-
113270040,3,越生町,大字如意,0,,,327,4,6,194,114,9
1.13E+10,4,越生町,大字如意,0,,,108,2,6,72,27,1
1.13E+10,4,越生町,大字如意如意東,0,,,92,1,-,49,40,2
1.13E+10,4,越生町,大字如意しらさぎ,0,,,127,1,-,73,47,6
113270050,2,越生町,大字西和田,0,,,243,5,4,154,73,7
113270060,2,越生町,大字大谷,0,,,76,2,7,44,20,3
113270070,2,越生町,大字鹿下,0,,,117,-,1,69,46,1
113270080,2,越生町,大字古池,0,,,81,1,5,53,19,3
113270090,2,越生町,大字成瀬,0,,,155,1,3,99,49,3
113270100,2,越生町,大字黒岩,0,,,214,-,1,136,76,1
113270110,2,越生町,大字津久根,0,,,102,1,-,63,36,2
113270120,2,越生町,大字小杉,0,,,190,7,6,122,54,1
113270130,2,越生町,大字大満,0,,,156,3,3,96,51,3
113270140,2,越生町,大字黒山,0,,,117,3,2,74,36,2
113270150,2,越生町,大字龍ケ谷,0,,,59,2,1,20,35,1
113270160,2,越生町,大字麦原,0,,,43,-,-,24,19,-
113270170,2,越生町,大字上谷,0,,,95,1,5,62,26,1
113270180,2,越生町,大字堂山,0,,,75,3,-,49,22,1
11341,1,滑川町,,0,,,7640,103,127,5056,2137,217
113410010,3,滑川町,大字福田,0,,,469,15,23,289,116,26
1.13E+10,4,滑川町,大字福田下福田,0,,,284,8,11,181,70,14
1.13E+10,4,滑川町,大字福田上福田,0,,,185,7,12,108,46,12
113410030,2,滑川町,大字山田,0,,,226,10,16,112,72,16
113410040,2,滑川町,大字土塩,0,,,120,5,4,75,27,9
113410050,2,滑川町,大字和泉,0,,,140,4,3,90,36,7
113410060,2,滑川町,大字中尾,0,,,100,5,5,67,18,5
113410070,2,滑川町,大字伊古,0,,,130,5,6,77,30,12
113410080,2,滑川町,大字水房,0,,,72,2,3,52,14,1
113410090,3,滑川町,大字月輪,0,,,1571,15,18,1020,471,47
1.13E+10,4,滑川町,大字月輪,0,,,643,7,12,442,163,19
1.13E+10,4,滑川町,大字月輪六軒,0,,,928,8,6,578,308,28
113410100,3,滑川町,月の輪,0,,,2383,6,11,1715,610,41
1.13E+10,4,滑川町,月の輪一丁目,0,,,313,-,1,225,85,2
1.13E+10,4,滑川町,月の輪二丁目,0,,,484,2,4,356,118,4
1.13E+10,4,滑川町,月の輪三丁目,0,,,251,1,2,187,53,8
1.13E+10,4,滑川町,月の輪四丁目,0,,,304,1,1,207,92,3
1.13E+10,4,滑川町,月の輪五丁目,0,,,388,-,2,297,81,8
1.13E+10,4,滑川町,月の輪六丁目,0,,,229,1,1,151,65,11
1.13E+10,4,滑川町,月の輪七丁目,0,,,414,1,-,292,116,5
113410110,3,滑川町,大字羽尾,0,,,1317,31,26,837,379,44
1.13E+10,4,滑川町,大字羽尾一区,0,,,881,12,15,557,266,31
1.13E+10,4,滑川町,大字羽尾二区,0,,,371,13,11,239,95,13
1.13E+10,4,滑川町,大字羽尾三区,0,,,65,6,-,41,18,-
113410150,2,滑川町,大字都,0,,,304,2,2,234,61,5
113410160,3,滑川町,みなみ野,0,,,769,3,4,470,288,4
1.13E+10,4,滑川町,みなみ野一丁目,0,,,148,1,-,91,54,2
1.13E+10,4,滑川町,みなみ野二丁目,0,,,198,-,1,137,60,-
1.13E+10,4,滑川町,みなみ野三丁目,0,,,333,1,3,176,151,2
1.13E+10,4,滑川町,みなみ野四丁目,0,,,90,1,-,66,23,-
113410170,2,滑川町,大字菅田,0,,,39,-,6,18,15,-
11342,1,嵐山町,,0,,,7389,92,100,4789,2140,268
113420010,3,嵐山町,大字菅谷,0,,,1439,6,12,932,447,42
1.13E+10,4,嵐山町,大字菅谷,0,,,90,-,1,51,34,4
1.13E+10,4,嵐山町,大字菅谷,0,,,263,-,1,175,75,12
1.13E+10,4,嵐山町,大字菅谷,0,,,118,-,1,84,31,2
1.13E+10,4,嵐山町,大字菅谷,0,,,74,1,2,51,20,-
1.13E+10,4,嵐山町,大字菅谷,0,,,96,1,-,58,34,3
1.13E+10,4,嵐山町,大字菅谷,0,,,78,1,1,49,21,6
1.13E+10,4,嵐山町,大字菅谷,0,,,258,2,1,164,86,5
1.13E+10,4,嵐山町,大字菅谷,0,,,234,-,2,153,74,5
1.13E+10,4,嵐山町,大字菅谷,0,,,228,1,3,147,72,5
113420020,2,嵐山町,大字川島,0,,,1309,10,10,868,378,43
113420030,3,嵐山町,大字志賀,0,,,1099,17,9,638,386,49
1.13E+10,4,嵐山町,大字志賀,0,,,292,11,6,191,75,9
1.13E+10,4,嵐山町,大字志賀,0,,,807,6,3,447,311,40
113420040,3,嵐山町,大字平沢,0,,,396,-,7,253,124,12
1.13E+10,4,嵐山町,大字平沢,0,,,239,-,4,158,67,10
1.13E+10,4,嵐山町,大字平沢,0,,,157,-,3,95,57,2
113420050,2,嵐山町,大字遠山,0,,,34,1,1,20,10,2
113420060,3,嵐山町,大字千手堂,0,,,263,8,11,164,71,9
1.13E+10,4,嵐山町,大字千手堂,0,,,100,5,9,59,26,1
1.13E+10,4,嵐山町,大字千手堂,0,,,163,3,2,105,45,8
113420070,2,嵐山町,大字鎌形,0,,,241,5,2,166,59,9
113420080,2,嵐山町,大字大蔵,0,,,158,2,4,108,36,8
113420090,2,嵐山町,大字根岸,0,,,20,1,1,8,9,1
113420100,2,嵐山町,大字将軍沢,0,,,55,4,1,30,17,3
113420110,3,嵐山町,大字古里,0,,,183,6,8,126,38,5
1.13E+10,4,嵐山町,大字古里,0,,,96,5,6,59,23,3
1.13E+10,4,嵐山町,大字古里,0,,,57,1,2,38,14,2
1.13E+10,4,嵐山町,大字古里,0,,,30,-,-,29,1,-
1.13E+10,4,嵐山町,大字古里,0,,,-,-,-,-,-,-
113420120,3,嵐山町,大字吉田,0,,,176,9,8,108,41,10
1.13E+10,4,嵐山町,大字吉田,0,,,102,5,2,69,20,6
1.13E+10,4,嵐山町,大字吉田,0,,,74,4,6,39,21,4
113420130,3,嵐山町,大字越畑,0,,,133,6,3,85,29,10
1.13E+10,4,嵐山町,大字越畑,0,,,91,1,2,58,22,8
1.13E+10,4,嵐山町,大字越畑,0,,,42,5,1,27,7,2
113420140,2,嵐山町,大字勝田,0,,,60,4,4,36,13,3
113420150,2,嵐山町,大字広野,0,,,249,1,4,162,70,12
113420160,2,嵐山町,大字杉山,0,,,108,2,4,68,23,11
113420170,2,嵐山町,大字太郎丸,0,,,47,1,1,28,16,1
113420180,3,嵐山町,大字むさし台,0,,,884,7,8,603,237,29
1.13E+10,4,嵐山町,大字むさし台一丁目,0,,,331,3,4,233,84,7
1.13E+10,4,嵐山町,大字むさし台二丁目,0,,,305,1,2,211,83,8
1.13E+10,4,嵐山町,大字むさし台三丁目,0,,,248,3,2,159,70,14
113420190,2,嵐山町,平沢土地区画整理区域内,0,,,535,2,2,386,136,9
11343,1,小川町,,0,,,11759,118,147,7540,3674,280
113430010,3,小川町,大字小川,0,,,1799,5,14,1242,502,36
1.13E+10,4,小川町,大字小川,0,,,77,-,1,51,25,-
1.13E+10,4,小川町,大字小川,0,,,28,-,-,17,11,-
1.13E+10,4,小川町,大字小川,0,,,170,2,-,127,37,4
1.13E+10,4,小川町,大字小川,0,,,29,-,-,16,12,1
1.13E+10,4,小川町,大字小川,0,,,83,1,-,51,29,2
1.13E+10,4,小川町,大字小川,0,,,37,-,2,25,10,-
1.13E+10,4,小川町,大字小川,0,,,37,-,-,21,16,-
1.13E+10,4,小川町,大字小川,0,,,20,-,1,11,7,1
1.13E+10,4,小川町,大字小川,0,,,149,-,3,107,33,6
1.13E+10,4,小川町,大字小川,0,,,461,1,3,351,94,12
1.13E+10,4,小川町,大字小川,0,,,146,-,1,96,44,5
1.13E+10,4,小川町,大字小川,0,,,270,-,1,184,82,3
1.13E+10,4,小川町,大字小川,0,,,45,1,-,27,17,-
1.13E+10,4,小川町,大字小川,0,,,247,-,2,158,85,2
113430020,3,小川町,大字大塚,0,,,1536,9,11,980,498,38
1.13E+10,4,小川町,大字大塚,0,,,13,-,-,10,3,-
1.13E+10,4,小川町,大字大塚,0,,,18,-,-,9,9,-
1.13E+10,4,小川町,大字大塚,0,,,84,-,1,48,32,3
1.13E+10,4,小川町,大字大塚,0,,,18,-,-,10,7,1
1.13E+10,4,小川町,大字大塚,0,,,41,-,-,25,16,-
1.13E+10,4,小川町,大字大塚,0,,,120,-,-,80,39,1
1.13E+10,4,小川町,大字大塚,0,,,35,-,-,30,5,-
1.13E+10,4,小川町,大字大塚,0,,,143,1,3,76,59,4
1.13E+10,4,小川町,大字大塚,0,,,168,1,-,117,44,6
1.13E+10,4,小川町,大字大塚,0,,,225,2,3,143,73,4
1.13E+10,4,小川町,大字大塚,0,,,300,2,2,179,105,12
1.13E+10,4,小川町,大字大塚,0,,,121,1,1,82,37,-
1.13E+10,4,小川町,大字大塚,0,,,112,1,1,76,28,6
1.13E+10,4,小川町,大字大塚,0,,,138,1,-,95,41,1
113430030,3,小川町,大字下里,0,,,270,12,9,156,72,21
1.13E+10,4,小川町,大字下里,0,,,57,3,5,25,16,8
1.13E+10,4,小川町,大字下里,0,,,51,6,1,26,18,-
1.13E+10,4,小川町,大字下里,0,,,57,2,2,37,11,5
1.13E+10,4,小川町,大字下里,0,,,105,1,1,68,27,8
113430040,3,小川町,大字角山,0,,,530,6,11,311,187,15
1.13E+10,4,小川町,大字角山,0,,,128,-,3,78,41,6
1.13E+10,4,小川町,大字角山,0,,,220,-,3,125,88,4
1.13E+10,4,小川町,大字角山,0,,,182,6,5,108,58,5
113430050,3,小川町,みどりが丘,0,,,1375,2,10,980,367,16
1.13E+10,4,小川町,みどりが丘一丁目,0,,,119,-,-,99,18,2
1.13E+10,4,小川町,みどりが丘二丁目,0,,,282,1,-,184,93,4
1.13E+10,4,小川町,みどりが丘三丁目,0,,,293,1,3,205,82,2
1.13E+10,4,小川町,みどりが丘四丁目,0,,,353,-,3,261,85,4
1.13E+10,4,小川町,みどりが丘五丁目,0,,,328,-,4,231,89,4
113430060,3,小川町,大字腰越,0,,,864,3,8,540,298,15
1.13E+10,4,小川町,大字腰越,0,,,193,-,-,117,73,3
1.13E+10,4,小川町,大字腰越,0,,,404,-,5,261,129,9
1.13E+10,4,小川町,大字腰越,0,,,194,1,1,118,72,2
1.13E+10,4,小川町,大字腰越,0,,,73,2,2,44,24,1
113430070,3,小川町,大字青山,0,,,899,9,8,589,274,19
1.13E+10,4,小川町,大字青山,0,,,174,2,-,115,53,4
1.13E+10,4,小川町,大字青山,0,,,147,1,1,93,51,1
1.13E+10,4,小川町,大字青山,0,,,185,2,3,117,56,7
1.13E+10,4,小川町,大字青山,0,,,133,-,-,89,42,2
1.13E+10,4,小川町,大字青山,0,,,260,4,4,175,72,5
113430080,2,小川町,大字上古寺,0,,,124,3,1,72,45,3
113430090,2,小川町,大字増尾,0,,,375,3,1,223,135,13
113430100,2,小川町,大字飯田,0,,,207,5,5,125,64,8
113430110,2,小川町,大字原川,0,,,108,2,3,76,24,3
113430120,3,小川町,大字笠原,0,,,78,1,4,40,30,3
1.13E+10,4,小川町,大字笠原,0,,,9,-,-,4,5,-
1.13E+10,4,小川町,大字笠原,0,,,69,1,4,36,25,3
113430130,2,小川町,大字靭負,1,,270,261,5,2,148,93,13
113430140,3,小川町,大字木部,0,,,241,2,1,135,93,10
1.13E+10,4,小川町,大字木部,0,,,193,2,1,109,71,10
1.13E+10,4,小川町,大字木部,0,,,48,-,-,26,22,-
113430150,3,小川町,大字勝呂,0,,,362,5,2,210,139,6
1.13E+10,4,小川町,大字勝呂,0,,,109,-,-,60,46,3
1.13E+10,4,小川町,大字勝呂,0,,,181,3,2,109,66,1
1.13E+10,4,小川町,大字勝呂,0,,,72,2,-,41,27,2
113430160,2,小川町,大字木呂子,0,,,74,-,-,39,33,2
113430170,3,小川町,大字上横田,0,,,196,10,7,120,57,2
1.13E+10,4,小川町,大字上横田,0,,,103,3,3,61,35,1
1.13E+10,4,小川町,大字上横田,0,,,93,7,4,59,22,1
113430180,2,小川町,大字下横田,0,,,115,1,8,73,30,3
113430190,3,小川町,大字中爪,0,,,270,7,4,161,89,9
1.13E+10,4,小川町,大字中爪,0,,,174,7,3,108,48,8
1.13E+10,4,小川町,大字中爪,0,,,96,-,1,53,41,1
113430200,2,小川町,大字奈良梨,0,,,126,3,1,81,38,3
113430210,2,小川町,大字能増,0,,,119,5,9,74,29,2
113430220,2,小川町,大字高見,0,,,93,4,9,57,19,4
113430230,3,小川町,大字高谷,0,,,412,5,11,264,127,5
1.13E+10,4,小川町,大字高谷,0,,,270,1,3,178,85,3
1.13E+10,4,小川町,大字高谷,0,,,62,4,1,39,18,-
1.13E+10,4,小川町,大字高谷,0,,,54,-,7,30,15,2
1.13E+10,4,小川町,大字高谷,0,,,26,-,-,17,9,-
113430240,2,小川町,大字伊勢根,0,,,23,4,2,16,1,-
113430250,2,小川町,大字西古里,0,,,28,-,2,14,11,1
113430260,3,小川町,東小川,0,,,1274,7,4,814,419,30
1.13E+10,4,小川町,東小川一丁目,0,,,111,-,1,75,34,1
1.13E+10,4,小川町,東小川二丁目,0,,,260,-,1,167,81,11
1.13E+10,4,小川町,東小川三丁目,0,,,194,1,-,114,74,5
1.13E+10,4,小川町,東小川四丁目,0,,,196,2,1,106,84,3
1.13E+10,4,小川町,東小川五丁目,0,,,243,1,1,155,84,2
1.13E+10,4,小川町,東小川六丁目,0,,,270,3,-,197,62,8
113430270,2,小川町,ひばり台,2,130,,X,X,X,X,X,X
11346,1,川島町,,0,,,7263,186,202,4680,1887,308
113460011,3,川島町,かわじま,0,,,54,-,-,54,-,-
1.13E+10,4,川島町,かわじま一丁目,0,,,-,-,-,-,-,-
1.13E+10,4,川島町,かわじま二丁目,0,,,54,-,-,54,-,-
113460012,3,川島町,大字中山,0,,,1007,7,14,681,267,38
1.13E+10,4,川島町,大字中山,0,,,195,-,5,123,59,8
1.13E+10,4,川島町,大字中山,0,,,445,4,7,294,125,15
